,doc,line_id,value,entity
49924,X51006913051,47,31.00,B-total
49925,X51006913051,48,LESS,O
49926,X51006913051,48,DISCOUNT:,O
49927,X51006913051,49,0.00,O
49928,X51006913051,50,ROUND:,O
49929,X51006913051,51,0.00,O
49930,X51006913051,52,TOTAL,O
49931,X51006913051,52,DUE,O
49932,X51006913051,52,(GST,O
49933,X51006913051,52,INC):,O
49934,X51006913051,53,31.00,O
49935,X51006913051,54,PAID:,O
49936,X51006913051,55,CASH,O
49937,X51006913051,56,51.00,O
49938,X51006913051,57,CHANGE:,O
49939,X51006913051,58,20.00,O
49940,X51006913051,59,S:GST(6%),O
49941,X51006913051,60,29.24,O
49942,X51006913051,61,1.76,O
49943,X51006913051,62,PLEASE,O
49944,X51006913051,62,COME,O
49945,X51006913051,62,AGAIN!,O
49947,X51006913051,63,08:35:58,O
49948,X51006913051,63,PM,O
49949,X51006913054,1,DE,B-company
49950,X51006913054,1,LUXE,I-company
49951,X51006913054,1,CIRCLE,I-company
49952,X51006913054,1,FRESH,I-company
49953,X51006913054,1,MART,I-company
49954,X51006913054,1,SDN,I-company
49955,X51006913054,1,BHD,I-company
49956,X51006913054,2,(MUTIARA,O
49957,X51006913054,2,RINI,O
49958,X51006913054,2,16),O
49959,X51006913054,3,CO,O
49960,X51006913054,3,REG,O
49961,X51006913054,3,NO:797887-W,O
49962,X51006913054,4,"NO,",O
49963,X51006913054,4,"89&91,",B-address
49964,X51006913054,4,JALAN,I-address
49965,X51006913054,4,"UTAMA,",I-address
49966,X51006913054,5,TAMAN,I-address
49967,X51006913054,5,MUTIA,I-address
49968,X51006913054,5,"RINI,",I-address
49969,X51006913054,5,81300,I-address
49970,X51006913054,5,"SKUDAI,",I-address
49971,X51006913054,5,JOHOR.,I-address
49972,X51006913054,6,TEL:016-7780546,O
49973,X51006913054,7,MT161201805120055,O
49974,X51006913054,8,CASHIER:,O
49975,X51006913054,9,12/05/18,B-date
49976,X51006913054,9,12:12:57,O
49977,X51006913054,9,PM,O
49979,X51006913054,10,12:13:17,O
49980,X51006913054,10,PM,O
49981,X51006913054,11,HEAVEN,O
49982,X51006913054,11,&,O
49983,X51006913054,11,EARTH,O
49984,X51006913054,11,AYATAKA,O
49985,X51006913054,11,GREEN,O
49986,X51006913054,11,TEA,O
49987,X51006913054,11,1.5L,O
49988,X51006913054,12,8888002119454,O
49989,X51006913054,13,KONNYAKU,O
49990,X51006913054,13,10G,O
49991,X51006913054,14,8888338001119,O
49992,X51006913054,15,5.00*1,O
49993,X51006913054,16,3.50*2,O
49994,X51006913054,17,ITEM:,O
49995,X51006913054,18,QTY:,O
49996,X51006913054,19,TOTAL,O
49997,X51006913054,19,SAVING:,O
49998,X51006913054,20,TOTAL,O
49999,X51006913054,20,WITH,O
50000,X51006913054,20,GST,O
50001,X51006913054,20,@,O
50002,X51006913054,20,6%,O
50003,X51006913054,21,ROUNDING,O
50004,X51006913054,22,TOTAL,O
50005,X51006913054,23,12.00,B-total
50006,X51006913054,24,0.00,O
50007,X51006913054,25,12.00,O
50008,X51006913054,26,TENDER,O
50009,X51006913054,27,CASH,O
50010,X51006913054,28,50.00,O
50011,X51006913054,29,CHANGE,O
50012,X51006913054,30,38.00,O
50013,X51006913054,31,GST,O
50014,X51006913054,31,ANALYSIS,O
50015,X51006913054,32,S,O
50016,X51006913054,32,=,O
50017,X51006913054,32,6%,O
50018,X51006913054,33,Z,O
50019,X51006913054,33,=,O
50020,X51006913054,33,0%,O
50021,X51006913054,34,MEMBER,O
50022,X51006913054,34,0000036581,O
50023,X51006913054,35,MEMBER:,O
50024,X51006913054,35,WONG,O
50025,X51006913054,35,SHOO,O
50026,X51006913054,35,YUEN,O
50027,X51006913054,36,*THANK,O
50028,X51006913054,36,YOU.,O
50029,X51006913054,36,SEE,O
50030,X51006913054,36,YOU,O
50031,X51006913054,36,AGAIN,O
50032,X51006913054,36,!!,O
50033,X51006913054,37,*CUSTOMER,O
50034,X51006913054,37,CARE,O
50035,X51006913054,37,LINE,O
50036,X51006913054,37,:,O
50037,X51006913054,37,012-7092889,O
50038,X51006913054,38,*CUSTOMERSERVICE@DELUXEGROUPS.COM,O
50039,X51006913054,39,GST,O
50040,X51006913054,39,NO:001507647488,O
50041,X51006913054,40,CHU,O
50042,X51006913054,40,PECK,O
50043,X51006913054,41,5.00,O
50044,X51006913054,41,S,O
50045,X51006913054,42,7.00,O
50046,X51006913054,42,S,O
50047,X51006913054,43,2,O
50048,X51006913054,44,3,O
50049,X51006913054,45,0.00,O
50050,X51006913054,46,GOODS,O
50051,X51006913054,47,TAX,O
50052,X51006913054,47,AMOUNT,O
50053,X51006913054,48,11.32,O
50054,X51006913054,49,0.68,O
50055,X51006913054,50,0.00,O
50056,X51006913054,51,0.00,O
50057,X51006913054,52,POINTS,O
50058,X51006913054,52,EARNED:,O
50059,X51006913054,52,11,O
50060,X51006913055,1,VERBENA,B-company
50061,X51006913055,1,CONFECTIONERY,I-company
50062,X51006913055,1,SDN,I-company
50063,X51006913055,1,BHD,I-company
50064,X51006913055,2,(774288-V),O
50065,X51006913055,3,"1,",B-address
50066,X51006913055,3,JALAN,I-address
50067,X51006913055,3,TANJUNG,I-address
50068,X51006913055,3,"8/4,",I-address
50069,X51006913055,4,TMN,I-address
50070,X51006913055,4,"UTAMA,",I-address
50071,X51006913055,4,81300,I-address
50072,X51006913055,4,"SKUDAI,",I-address
50073,X51006913055,4,JB.,I-address
50074,X51006913055,5,TEL,O
50075,X51006913055,5,:,O
50076,X51006913055,5,607-556,O
50077,X51006913055,5,1878,O
50078,X51006913055,6,GST,O
50079,X51006913055,6,NO,O
50080,X51006913055,6,:,O
50081,X51006913055,6,001837056000,O
50082,X51006913055,7,12/05/2018,B-date
50083,X51006913055,7,15:16,O
50084,X51006913055,8,QTY,O
50085,X51006913055,9,B656954,O
50086,X51006913055,10,AMOUNT,O
50087,X51006913055,11,1,O
50088,X51006913055,12,2,O
50089,X51006913055,13,1,O
50090,X51006913055,14,2,O
50091,X51006913055,15,1,O
50092,X51006913055,16,"8""",O
50093,X51006913055,16,PANDAN,O
50094,X51006913055,16,KAYA,O
50095,X51006913055,16,CAKE,O
50096,X51006913055,17,HOTDOG,O
50097,X51006913055,17,BUN,O
50098,X51006913055,18,OTA,O
50099,X51006913055,18,BOAT,O
50100,X51006913055,19,SPICY,O
50101,X51006913055,19,CHICKEN,O
50102,X51006913055,19,FLOSS,O
50103,X51006913055,20,DIRTY,O
50104,X51006913055,20,BREAD,O
50105,X51006913055,21,55.00,O
50106,X51006913055,21,T,O
50107,X51006913055,22,5.60,O
50108,X51006913055,22,T,O
50109,X51006913055,23,3.50,O
50110,X51006913055,23,T,O
50111,X51006913055,24,5.80,O
50112,X51006913055,24,T,O
50113,X51006913055,25,5.80,O
50114,X51006913055,25,T,O
50115,X51006913055,26,7,O
50116,X51006913055,27,TOTAL,O
50117,X51006913055,28,75.70,B-total
50118,X51006913055,29,CASH,O
50119,X51006913055,30,100.00,O
50120,X51006913055,31,CHANGE,O
50121,X51006913055,32,24.30,O
50122,X51006913055,33,PRICES,O
50123,X51006913055,33,INCLUSIVE,O
50124,X51006913055,33,6%,O
50125,X51006913055,33,GST,O
50126,X51006913055,34,THANK,O
50127,X51006913055,34,YOU.,O
50128,X51006913055,35,PLEASE,O
50129,X51006913055,35,COME,O
50130,X51006913055,35,AGAIN.,O
50131,X51006913055,36,GST,O
50132,X51006913055,36,SUMMARY,O
50133,X51006913055,37,T:6%,O
50134,X51006913055,37,GST,O
50135,X51006913055,38,Z:ZERO,O
50136,X51006913055,38,RATED,O
50137,X51006913055,39,1.,O
50138,X51006913055,39,GOODS,O
50139,X51006913055,39,SOLD,O
50140,X51006913055,39,ARE,O
50141,X51006913055,39,NOT,O
50142,X51006913055,39,REFUNDABLE,O
50143,X51006913055,39,OR,O
50144,X51006913055,40,EXCHANGEABLE.,O
50145,X51006913055,41,2.,O
50146,X51006913055,41,OUR,O
50147,X51006913055,41,PRODUCTS,O
50148,X51006913055,41,CONTAIN,O
50149,X51006913055,41,NO,O
50150,X51006913055,41,ADDED,O
50151,X51006913055,42,"PRESERVATIVES,",O
50152,X51006913055,42,PLEASE,O
50153,X51006913055,42,KEEP,O
50154,X51006913055,42,IN,O
50155,X51006913055,42,FRIDG,O
50156,X51006913055,43,TIME:,O
50157,X51006913055,43,15:16:11,O
50158,X51006913055,44,CSH:109,O
50159,X51006913055,45,DESCRIPTIONS,O
50160,X51006913055,46,AMOUNT,O
50161,X51006913055,47,TAX,O
50162,X51006913055,48,71.42,O
50163,X51006913055,49,4.28,O
50164,X51006913055,50,0.00,O
50165,X51006913055,51,0.00,O
50166,X51006913055,52,POS:T002,O
50167,X51006913055,52,SHF:201805121,O
50168,X51006913059,1,UNIHAKKA,B-company
50169,X51006913059,1,INTERNATIONAL,I-company
50170,X51006913059,1,SDN,I-company
50171,X51006913059,1,BHD,I-company
50172,X51006913059,2,22,B-date
50173,X51006913059,2,MAY,I-date
50174,X51006913059,2,2018,I-date
50175,X51006913059,2,18:51,O
50176,X51006913059,3,(867388-U),O
50177,X51006913059,4,"12,",B-address
50178,X51006913059,4,JALAN,I-address
50179,X51006913059,4,TAMPOI,I-address
50180,X51006913059,4,"7/4,KAWASAN",I-address
50181,X51006913059,4,PERINDUSTRIAN,I-address
50182,X51006913059,5,"TAMPOI,81200",I-address
50183,X51006913059,5,JOHOR,I-address
50184,X51006913059,5,"BAHRU,JOHOR",I-address
50185,X51006913059,6,TAX,O
50186,X51006913059,6,INVOICE,O
50187,X51006913059,7,INVOICE,O
50188,X51006913059,7,#,O
50189,X51006913059,7,:,O
50190,X51006913059,7,OR18052202160306,O
50191,X51006913059,8,ITEM,O
50192,X51006913059,9,SR,O
50193,X51006913059,9,I00100000035-,O
50194,X51006913059,9,1,O
50195,X51006913059,9,MEAT,O
50196,X51006913059,9,+,O
50197,X51006913059,9,3,O
50198,X51006913059,9,VEGE,O
50199,X51006913059,10,$7.10,O
50200,X51006913059,11,SR,O
50201,X51006913059,11,I00100000171-MEAT,O
50202,X51006913059,11,DISH,O
50203,X51006913059,12,$3.00,O
50204,X51006913059,13,SR,O
50205,X51006913059,13,I00100000169-,O
50206,X51006913059,13,VEGGIES,O
50207,X51006913059,14,$1.30,O
50208,X51006913059,15,TOTAL,O
50209,X51006913059,15,AMOUNT,O
50210,X51006913059,16,GST,O
50211,X51006913059,16,@6%:,O
50212,X51006913059,16,$0.65,O
50213,X51006913059,17,NETT,O
50214,X51006913059,17,TOTAL:,O
50215,X51006913059,17,$11.40,B-total
50216,X51006913059,18,PAYMENT,O
50217,X51006913059,18,MODE,O
50218,X51006913059,19,CASH,O
50219,X51006913059,20,CHANGE,O
50220,X51006913059,21,$11.40,O
50221,X51006913059,22,$0.00,O
50222,X51006913059,23,GST,O
50223,X51006913059,23,SUMMARY,O
50224,X51006913059,24,SR,O
50225,X51006913059,24,=,O
50226,X51006913059,24,GST,O
50227,X51006913059,24,@6%,O
50228,X51006913059,25,GST,O
50229,X51006913059,25,REG,O
50230,X51006913059,25,#000656195584,O
50231,X51006913059,26,BAR,O
50232,X51006913059,26,WANG,O
50233,X51006913059,26,RICE@PERMAS,O
50234,X51006913059,26,JAYA,O
50235,X51006913059,27,(PRICE,O
50236,X51006913059,27,INCLUSIVE,O
50237,X51006913059,27,OF,O
50238,X51006913059,27,GST),O
50239,X51006913059,28,THANK,O
50240,X51006913059,28,YOU,O
50241,X51006913059,28,&,O
50242,X51006913059,28,COME,O
50243,X51006913059,28,AGAIN!,O
50244,X51006913059,29,LIKE,O
50245,X51006913059,29,AND,O
50246,X51006913059,29,FOLLOW,O
50247,X51006913059,29,US,O
50248,X51006913059,29,ON,O
50249,X51006913059,29,FACEBOOK!,O
50250,X51006913059,30,FACEBOOK.COM/BARWANGRICE,O
50251,X51006913059,31,QTY,O
50252,X51006913059,32,TOTAL,O
50253,X51006913059,33,1,O
50254,X51006913059,34,$7.10,O
50255,X51006913059,35,1,O
50256,X51006913059,36,$3.00,O
50257,X51006913059,37,1,O
50258,X51006913059,38,$1.30,O
50259,X51006913059,39,$11.40,O
50260,X51006913059,40,AMOUNT,O
50261,X51006913059,41,AMOUNT($),O
50262,X51006913059,42,TAX($),O
50263,X51006913059,43,10.75,O
50264,X51006913059,44,0.65,O
50265,X51006913068,1,GERBANG,B-company
50266,X51006913068,1,ALAF,I-company
50267,X51006913068,1,RESTAURANTS,I-company
50268,X51006913068,1,SDN,I-company
50269,X51006913068,1,BHD,I-company
50270,X51006913068,2,(65351-M),O
50271,X51006913068,3,LICENSEE,O
50272,X51006913068,3,OF,O
50273,X51006913068,3,MCDONALD'S,O
50274,X51006913068,4,LEVEL,B-address
50275,X51006913068,4,"6,",I-address
50276,X51006913068,4,BANGUNAN,I-address
50277,X51006913068,4,"TH,",I-address
50278,X51006913068,4,DAMANSARA,I-address
50279,X51006913068,4,UPTOWN3,I-address
50280,X51006913068,5,"NO.3,",I-address
50281,X51006913068,5,JALAN,I-address
50282,X51006913068,5,"SS21/39,47400",I-address
50283,X51006913068,5,PETA,I-address
50284,X51006913068,5,ING,I-address
50285,X51006913068,5,JAYA,I-address
50286,X51006913068,6,SELANGOR,I-address
50287,X51006913068,7,(GST,O
50288,X51006913068,7,ID,O
50289,X51006913068,7,NO:,O
50290,X51006913068,7,000504664064),O
50291,X51006913068,8,MCDONALD'S,O
50292,X51006913068,8,PERMAS,O
50293,X51006913068,8,JAYA,I-address
50294,X51006913068,8,(#096),O
50295,X51006913068,9,TEL,O
50296,X51006913068,9,NO.,O
50297,X51006913068,10,TAX,O
50298,X51006913068,10,INVOICE,O
50299,X51006913068,11,MFY,O
50300,X51006913068,11,SIDE,O
50301,X51006913068,11,1,O
50302,X51006913068,12,INV#,O
50303,X51006913068,12,000960100030435,O
50304,X51006913068,13,ORD,O
50305,X51006913068,13,#69,O
50306,X51006913068,13,-REG,O
50307,X51006913068,13,#1-,O
50308,X51006913068,13,25/05/2018,B-date
50309,X51006913068,13,18:12:50,O
50310,X51006913068,14,QTY,O
50311,X51006913068,14,ITEM,O
50312,X51006913068,15,TOTAL,O
50313,X51006913068,16,1,O
50314,X51006913068,16,L,O
50315,X51006913068,16,FILETOFISH,O
50316,X51006913068,17,11.10,B-total
50317,X51006913068,18,1,O
50318,X51006913068,18,L,O
50319,X51006913068,18,COKE,O
50320,X51006913068,19,1,O
50321,X51006913068,19,L,O
50322,X51006913068,19,FRIES,O
50323,X51006913068,20,EAT-IN,O
50324,X51006913068,20,TOTAL,O
50325,X51006913068,20,(INCL,O
50326,X51006913068,20,GST),O
50327,X51006913068,21,11.10,O
50328,X51006913068,22,TOTAL,O
50329,X51006913068,22,ROUNDED,O
50330,X51006913068,23,11.10,O
50331,X51006913068,24,CASH,O
50332,X51006913068,24,TENDERED,O
50333,X51006913068,25,21.10,O
50334,X51006913068,26,CHANGE,O
50335,X51006913068,27,10.00,O
50336,X51006913068,28,TOTAL,O
50337,X51006913068,28,INCLUDES,O
50338,X51006913068,28,6%,O
50339,X51006913068,28,GST,O
50340,X51006913068,29,0.63,O
50341,X51006913068,30,THANK,O
50342,X51006913068,30,YOU,O
50343,X51006913068,30,AND,O
50344,X51006913068,30,PLEASE,O
50345,X51006913068,30,COME,O
50346,X51006913068,30,AGAIN.,O
50347,X51006913068,31,GUEST,O
50348,X51006913068,31,RELATIONS,O
50349,X51006913068,31,CENTER,O
50350,X51006913068,31,:,O
50351,X51006913068,31,1300-13-1300,O
50352,X51006913068,32,07,O
50353,X51006913068,32,-,O
50354,X51006913068,32,3865,O
50355,X51006913068,32,879,O
50356,X51006913070,1,UNIHAKKA,B-company
50357,X51006913070,1,INTERNATIONAL,I-company
50358,X51006913070,1,SDN,I-company
50359,X51006913070,1,BHD,I-company
50360,X51006913070,2,24,B-date
50361,X51006913070,2,MAY,I-date
50362,X51006913070,2,2018,I-date
50363,X51006913070,2,18:29,O
50364,X51006913070,3,(867388-U),O
50365,X51006913070,4,"12,",B-address
50366,X51006913070,4,JALAN,I-address
50367,X51006913070,4,TAMPOI,I-address
50368,X51006913070,4,"7/4,KAWASAN",I-address
50369,X51006913070,4,PERINDUSTRIAN,I-address
50370,X51006913070,5,"TAMPOI,81200",I-address
50371,X51006913070,5,JOHOR,I-address
50372,X51006913070,5,"BAHRU,JOHOR",I-address
50373,X51006913070,6,TAX,O
50374,X51006913070,6,INVOICE,O
50375,X51006913070,7,INVOICE,O
50376,X51006913070,7,#,O
50377,X51006913070,7,:,O
50378,X51006913070,7,OR18052402170329,O
50379,X51006913070,8,ITEM,O
50380,X51006913070,9,QTY,O
50381,X51006913070,10,TOTAL,O
50382,X51006913070,11,SR,O
50383,X51006913070,11,I00100000025-,O
50384,X51006913070,11,1,O
50385,X51006913070,11,MEAT,O
50386,X51006913070,11,+,O
50387,X51006913070,11,2,O
50388,X51006913070,11,VEGE,O
50389,X51006913070,12,$6.00,O
50390,X51006913070,13,1,O
50391,X51006913070,14,$6.00,O
50392,X51006913070,15,SR,O
50393,X51006913070,15,I00100000170-,O
50394,X51006913070,15,IMPORTED,O
50395,X51006913070,15,VEGGIES,O
50396,X51006913070,16,$1.60,O
50397,X51006913070,17,1,O
50398,X51006913070,18,$1.60,O
50399,X51006913070,19,SR,O
50400,X51006913070,19,I00100000149-,O
50401,X51006913070,19,ADD,O
50402,X51006913070,19,VEGETABLE,O
50403,X51006913070,19,(X),O
50404,X51006913070,20,$0.80,O
50405,X51006913070,21,1,O
50406,X51006913070,22,$0.80,O
50407,X51006913070,23,TOTAL,O
50408,X51006913070,23,AMOUNT:,O
50409,X51006913070,23,$8.40,B-total
50410,X51006913070,24,GST,O
50411,X51006913070,24,@6%:,O
50412,X51006913070,24,$0.48,O
50413,X51006913070,25,NETT,O
50414,X51006913070,25,TOTAL:,O
50415,X51006913070,25,$8.40,O
50416,X51006913070,26,PAYMENT,O
50417,X51006913070,26,MODE,O
50418,X51006913070,27,AMOUNT,O
50419,X51006913070,28,CASH,O
50420,X51006913070,29,$8.40,O
50421,X51006913070,30,CHANGE,O
50422,X51006913070,31,$0.00,O
50423,X51006913070,32,GST,O
50424,X51006913070,32,SUMMARY,O
50425,X51006913070,33,AMOUNT($),O
50426,X51006913070,34,TAX($),O
50427,X51006913070,35,SR,O
50428,X51006913070,35,=,O
50429,X51006913070,35,GST,O
50430,X51006913070,35,@6%,O
50431,X51006913070,36,7.92,O
50432,X51006913070,37,0.48,O
50433,X51006913070,38,GST,O
50434,X51006913070,38,REG,O
50435,X51006913070,38,#000656195584,O
50436,X51006913070,39,BAR,O
50437,X51006913070,39,WANG,O
50438,X51006913070,39,RICE@PERMAS,O
50439,X51006913070,39,JAYA,O
50440,X51006913070,40,(PRICE,O
50441,X51006913070,40,INCLUSIVE,O
50442,X51006913070,40,OF,O
50443,X51006913070,40,GST),O
50444,X51006913070,41,THANK,O
50445,X51006913070,41,YOU,O
50446,X51006913070,41,&,O
50447,X51006913070,41,COME,O
50448,X51006913070,41,AGAIN!,O
50449,X51006913070,42,LIKE,O
50450,X51006913070,42,AND,O
50451,X51006913070,42,FOLLOW,O
50452,X51006913070,42,US,O
50453,X51006913070,42,ON,O
50454,X51006913070,42,FACEBOOK!,O
50455,X51006913070,43,FACEBOOK.COM/BARWANGRICE,O
50456,X51006913073,1,UNIHAKKA,B-company
50457,X51006913073,1,INTERNATIONAL,I-company
50458,X51006913073,1,SDN,I-company
50459,X51006913073,1,BHD,I-company
50460,X51006913073,2,27,B-date
50461,X51006913073,2,MAY,I-date
50462,X51006913073,2,2018,I-date
50463,X51006913073,2,18:25,O
50464,X51006913073,3,(867388-U),O
50465,X51006913073,4,"12,",B-address
50466,X51006913073,4,JALAN,I-address
50467,X51006913073,4,TAMPOI,I-address
50468,X51006913073,4,"7/4,KAWASAN",I-address
50469,X51006913073,4,PERINDUSTRIAN,I-address
50470,X51006913073,5,"TAMPOI,81200",I-address
50471,X51006913073,5,JOHOR,I-address
50472,X51006913073,5,"BAHRU,JOHOR",I-address
50473,X51006913073,6,TAX,O
50474,X51006913073,6,INVOICE,O
50475,X51006913073,7,INVOICE#,O
50476,X51006913073,7,:,O
50477,X51006913073,7,OR18052702160246,O
50478,X51006913073,8,ITEM,O
50479,X51006913073,9,QTY,O
50480,X51006913073,10,TOTAL,O
50481,X51006913073,11,SR,O
50482,X51006913073,11,I00100000053-,O
50483,X51006913073,11,HERBAL,O
50484,X51006913073,11,TEA,O
50485,X51006913073,11,(ICED),O
50486,X51006913073,12,$2.00,O
50487,X51006913073,13,1,O
50488,X51006913073,14,$2.00,O
50489,X51006913073,15,SR,O
50490,X51006913073,15,I00100000035-,O
50491,X51006913073,15,1,O
50492,X51006913073,15,MEAT,O
50493,X51006913073,15,+,O
50494,X51006913073,15,3,O
50495,X51006913073,15,VEGE,O
50496,X51006913073,16,$7.10,O
50497,X51006913073,17,1,O
50498,X51006913073,18,$7.10,O
50499,X51006913073,19,SR,O
50500,X51006913073,19,I00100000170-,O
50501,X51006913073,19,IMPORTED,O
50502,X51006913073,19,VEGGIES,O
50503,X51006913073,20,$1.60,O
50504,X51006913073,21,1,O
50505,X51006913073,22,$1.60,O
50506,X51006913073,23,TOTAL,O
50507,X51006913073,23,AMOUNT:,O
50508,X51006913073,23,$10.70,B-total
50509,X51006913073,24,GST,O
50510,X51006913073,24,@6%:,O
50511,X51006913073,24,$0.61,O
50512,X51006913073,25,NETT,O
50513,X51006913073,25,TOTAL:,O
50514,X51006913073,25,$10.70,O
50515,X51006913073,26,PAYMENT,O
50516,X51006913073,26,MODE,O
50517,X51006913073,27,AMOUNT,O
50518,X51006913073,28,CASH,O
50519,X51006913073,29,CHANGE,O
50520,X51006913073,30,$10.70,O
50521,X51006913073,31,$0.00,O
50522,X51006913073,32,GST,O
50523,X51006913073,32,SUMMARY,O
50524,X51006913073,33,AMOUNT($),O
50525,X51006913073,34,TAX($),O
50526,X51006913073,35,SR,O
50527,X51006913073,35,=,O
50528,X51006913073,35,GST,O
50529,X51006913073,35,@6%,O
50530,X51006913073,36,10.09,O
50531,X51006913073,37,0.61,O
50532,X51006913073,38,GST,O
50533,X51006913073,38,REG,O
50534,X51006913073,38,#000656195584,O
50535,X51006913073,39,BAR,O
50536,X51006913073,39,WANG,O
50537,X51006913073,39,RICE@PERMAS,O
50538,X51006913073,39,JAYA,O
50539,X51006913073,40,(PRICE,O
50540,X51006913073,40,INCLUSIVE,O
50541,X51006913073,40,OF,O
50542,X51006913073,40,GST),O
50543,X51006913073,41,THANK,O
50544,X51006913073,41,YOU,O
50545,X51006913073,41,&,O
50546,X51006913073,41,COME,O
50547,X51006913073,41,AGAIN!,O
50548,X51006913073,42,LIKE,O
50549,X51006913073,42,AND,O
50550,X51006913073,42,FOLLOW,O
50551,X51006913073,42,US,O
50552,X51006913073,42,ON,O
50553,X51006913073,42,FACEBOOK!,O
50554,X51006913073,43,FACEBOOK.COM/BARWANGRICE,O
50708,X51007103578,1,MR.,B-company
50709,X51007103578,1,D.I.Y.,I-company
50710,X51007103578,1,(M),I-company
50711,X51007103578,1,SDN,I-company
50712,X51007103578,1,BHD,I-company
50713,X51007103578,2,(CO.REG,O
50714,X51007103578,2,:860671-D),O
50715,X51007103578,3,LOT,B-address
50716,X51007103578,3,1851-A,I-address
50717,X51007103578,3,&,I-address
50718,X51007103578,3,"1851-B,",I-address
50719,X51007103578,3,JALAN,I-address
50720,X51007103578,3,KPB,I-address
50721,X51007103578,3,"6,",I-address
50722,X51007103578,4,KAWASAN,I-address
50723,X51007103578,4,PERINDUSTRIAN,I-address
50724,X51007103578,4,"BALAKONG,",I-address
50725,X51007103578,5,43300,I-address
50726,X51007103578,5,SERI,I-address
50727,X51007103578,5,"KEMBANGAN,",I-address
50728,X51007103578,5,SELANGOR,I-address
50729,X51007103578,6,(GST,O
50730,X51007103578,6,ID,O
50731,X51007103578,6,NO,O
50732,X51007103578,6,:000306020352),O
50733,X51007103578,7,(IOI,O
50734,X51007103578,7,PUCHONG),O
50735,X51007103578,8,-TAX,O
50736,X51007103578,8,INVOICE-,O
50737,X51007103578,9,ACRYLIC,O
50738,X51007103578,9,TAPE,O
50739,X51007103578,9,18MM*1.5M,O
50740,X51007103578,10,*S,O
50741,X51007103578,11,UA12,O
50742,X51007103578,11,-,O
50743,X51007103578,11,12/144,O
50744,X51007103578,12,9086391,O
50745,X51007103578,13,4,O
50746,X51007103578,13,X,O
50747,X51007103578,14,11.60,O
50748,X51007103578,15,DBL,O
50749,X51007103578,15,SIDE,O
50750,X51007103578,15,CLEAR,O
50751,X51007103578,15,ACRYLIC,O
50752,X51007103578,15,TAPE,O
50753,X51007103578,15,VST106C,O
50754,X51007103578,16,*S,O
50755,X51007103578,17,WA10,O
50756,X51007103578,17,-,O
50757,X51007103578,17,8/64,O
50758,X51007103578,18,9554100363103,O
50759,X51007103578,19,1,O
50760,X51007103578,19,X,O
50761,X51007103578,19,11.90,O
50762,X51007103578,20,11.90,O
50763,X51007103578,21,TEST,O
50764,X51007103578,21,PEN,O
50765,X51007103578,21,886A,O
50766,X51007103578,22,*S,O
50767,X51007103578,23,XG02XA21,O
50768,X51007103578,23,-,O
50769,X51007103578,23,24/600,O
50770,X51007103578,24,9020529,O
50771,X51007103578,25,1,O
50772,X51007103578,25,X,O
50773,X51007103578,26,1.90,O
50774,X51007103578,27,S/DRIVER,O
50775,X51007103578,27,860,O
50776,X51007103578,27,4#,O
50777,X51007103578,28,*S,O
50778,X51007103578,29,LF31/2,O
50779,X51007103578,29,-,O
50780,X51007103578,29,12/240,O
50781,X51007103578,30,9071681,O
50782,X51007103578,31,1,O
50783,X51007103578,31,X,O
50784,X51007103578,32,3.30,O
50785,X51007103578,33,COL.SCREWDRIVER,O
50786,X51007103578,33,4',O
50787,X51007103578,33,+*TR,O
50788,X51007103578,34,*S,O
50789,X51007103578,35,LB31,O
50790,X51007103578,35,-,O
50791,X51007103578,35,12/240,O
50792,X51007103578,36,9072218,O
50793,X51007103578,37,1,O
50794,X51007103578,37,X,O
50795,X51007103578,38,2.50,O
50796,X51007103578,39,ITEM(S),O
50797,X51007103578,39,:,O
50798,X51007103578,39,5,O
50799,X51007103578,40,QTY(S),O
50800,X51007103578,40,:,O
50801,X51007103578,40,8,O
50802,X51007103578,41,TOTAL,O
50803,X51007103578,41,INCL.,O
50804,X51007103578,41,GST@6%,O
50805,X51007103578,42,new_value,B-total
50807,X51007103578,43,EDC,O
50808,X51007103578,44,RM,O
50810,X51007103578,45,************4116,O
50811,X51007103578,45,(VISA),O
50812,X51007103578,46,GST,O
50813,X51007103578,46,@6%,O
50814,X51007103578,46,INCLUDED,O
50815,X51007103578,46,IN,O
50816,X51007103578,46,TOTAL,O
50817,X51007103578,47,RM,O
50818,X51007103578,47,1.77,O
50819,X51007103578,48,06-04-18,B-date
50820,X51007103578,48,16:46,O
50821,X51007103578,48,SH01,O
50822,X51007103578,48,ZJ86,O
50823,X51007103578,49,T1,O
50824,X51007103578,49,R000115147,O
50825,X51007103578,50,OPERATOR,O
50826,X51007103578,50,TRAINEE,O
50827,X51007103578,50,CASHIER,O
50828,X51007103578,51,EXCHANGE,O
50829,X51007103578,51,ARE,O
50830,X51007103578,51,ALLOWED,O
50831,X51007103578,51,WITHIN,O
50832,X51007103578,52,7,O
50833,X51007103578,52,DAY,O
50834,X51007103578,52,WITH,O
50835,X51007103578,52,RECEIPT.,O
50836,X51007103578,53,STRICTLY,O
50837,X51007103578,53,NO,O
50838,X51007103578,53,CASH,O
50839,X51007103578,53,REFUND.,O
50840,X51007103578,54,3.30,O
50841,X51007103578,55,3.30,O
50842,X51007103578,56,2.50,O
50843,X51007103578,57,2.50,O
50844,X51007103578,58,(+),O
