,text_lines,doc_id,line_id
13716,A,X51006387951,10
13717,INV-NO.0002300417000138,X51006387951,11
13718,T/D #11,X51006387951,12
13719,TICKET NO.029190,X51006387951,13
13720,ENTRY TIME,X51006387951,14
13721,PAID TIME,X51006387951,15
13722,PARKING TIME,X51006387951,16
13723,30/04/2017 (SUN) 19:44,X51006387951,17
13724,30/04/2017 (SUN) 23:14,X51006387951,18
13725,RM3.00,X51006387951,19
13726,RM0.00,X51006387951,20
13727,THANK YOU,X51006387951,21
13728,INCLUSIVE 6% GST,X51006387951,22
13729,3:30,X51006387951,23
13730,TYPE,X51006387951,24
13731,RATE A,X51006387951,25
13732,RM3.00,X51006387951,26
13733,PARKING FEE,X51006387951,27
13734,GST(INCLUDED),X51006387951,28
13735,6.00 %,X51006387951,29
13736,RM2.83,X51006387951,30
13737,RM0.17,X51006387951,31
13738,TOTAL,X51006387951,32
13739,PAID,X51006387951,33
13740,CHANGE,X51006387951,34
13741,AMANO MALAYSIA SDN BHD (682288-V),X51006387953,1
13742,12 JALAN PENGACARA U1/48,X51006387953,2
13743,TEMASYA INDUSTRIAL PARK,X51006387953,3
13744,40150 SHAH ALAM SELANGOR,X51006387953,4
13745,: 03-55695002/5003,X51006387953,5
13746,ST ID: 001137704960),X51006387953,6
13747,TAX INVOICE,X51006387953,7
13748,P/S #02,X51006387953,8
13749,POSTED,X51006387953,9
13750,A,X51006387953,10
13751,INV-NO.0002300417000116,X51006387953,11
13752,T/D #11,X51006387953,12
13753,RM1.00,X51006387953,13
13754,TICKET NO.029332,X51006387953,14
13755,ENTRY TIME,X51006387953,15
13756,PAID TIME,X51006387953,16
13757,PARKING TIME,X51006387953,17
13758,TYPE,X51006387953,18
13759,30/04/2017 (SUN) 20:22,X51006387953,19
13760,30/04/2017 (SUN) 21:51,X51006387953,20
13761,RM1.00,X51006387953,21
13762,RM0.00,X51006387953,22
13763,THANK YOU,X51006387953,23
13764,INCLUSIVE 6% GST,X51006387953,24
13765,1:29,X51006387953,25
13766,RM1.00,X51006387953,26
13767,RATE A,X51006387953,27
13768,PARKING FEE,X51006387953,28
13769,GST(INCLUDED),X51006387953,29
13770,6.00 %,X51006387953,30
13771,RM0.94,X51006387953,31
13772,RM0.06,X51006387953,32
13773,TOTAL,X51006387953,33
13774,PAID,X51006387953,34
13775,CHANGE,X51006387953,35
13776,99 SPEED MART S/B (519537-X),X51006387971,1
13777,"LOT P.T. 2811, JALAN ANGSA,",X51006387971,2
13778,TAMAN BERKELEY,X51006387971,3
13779,"41150 KLANG, SELANGOR",X51006387971,4
13780,1313-SUBANG BESTARI,X51006387971,5
13781,GST ID. NO : 000181747712,X51006387971,6
13782,INVOICE NO : 18023/103/T0052,X51006387971,7
13783,02:49PM,X51006387971,8
13784,565287,X51006387971,9
13785,05-05-17,X51006387971,10
13786,2832 AH HUAT WHT. COFFEE GO,X51006387971,11
13787,9500 MASSIMO WHEAT GERM 400,X51006387971,12
13788,2022 CADBURY CHOCOLATE DAIL,X51006387971,13
13789,066 MILD FUZE 3IN1 ORIGINAL,X51006387971,14
13790,384 MISTER POTATO TOMATO 16,X51006387971,15
13791,RM12.65 S,X51006387971,16
13792,RM2.39 S,X51006387971,17
13793,RM9.65 S,X51006387971,18
13794,RM13.65 S,X51006387971,19
13795,RM3.99 S,X51006387971,20
13796,THANK YOU. PLEASE COME AGAIN,X51006387971,21
13797,KEEP THE INVOICE FOR APPLICABLE RETURNS,X51006387971,22
13798,POSTED,X51006387971,23
13799,2.41,X51006387971,24
13800,39.92,X51006387971,25
13801,TOTAL SALES (INCLUSIVE GST) RM,X51006387971,26
13802,ROUNDING ADJUSTMENT RM,X51006387971,27
13803,ROUNDING RM,X51006387971,28
13804,CREDIT RM,X51006387971,29
13805,CHANGE RM,X51006387971,30
13806,42.33,X51006387971,31
13807,.02,X51006387971,32
13808,42.35,X51006387971,33
13809,42.35,X51006387971,34
13810,.00,X51006387971,35
13811,GST SUMMARY,X51006387971,36
13812,AMOUNT(RM),X51006387971,37
13813,TAX(RM),X51006387971,38
13814,S = 6%,X51006387971,39
13815,PERNIAGAAN RIANG RIA,X51006388044,1
13816,GST:001662431232 1210644T,X51006388044,2
13817,TAX INVOICE,X51006388044,3
13818,"NO7,JLN UERO,SHAH ALAM.",X51006388044,4
13819,"27"" T.S BASIN BESAR",X51006388044,5
13820,400002,X51006388044,6
13821,S,X51006388044,7
13822,1.00 X 21.32,X51006388044,8
13823,21.32,X51006388044,9
13824,NO. QTYS:,X51006388044,10
13825,1.00 NO. ITEMS:,X51006388044,11
13826,1,X51006388044,12
13827,TOTAL,X51006388044,13
13828,CASH,X51006388044,14
13829,22.60,X51006388044,15
13830,30.00,X51006388044,16
13831,CHANGE,X51006388044,17
13832,7.40,X51006388044,18
13833,TAXABLE AMT (S),X51006388044,19
13834,GST 6%,X51006388044,20
13835,TAXABLE AMT (Z),X51006388044,21
13836,GST 0%,X51006388044,22
13837,21.32,X51006388044,23
13838,1.28,X51006388044,24
13839,0.00,X51006388044,25
13840,0.00,X51006388044,26
13841,THANK YOU FOR SHOPPING,X51006388044,27
13842,GOOD SOLD ARE NOT REFUNDABLE,X51006388044,28
13843,"RABU,",X51006388044,29
13844,10-05-2017,X51006388044,30
13845,TIME : 21:51,X51006388044,31
13846,CASHIER : NSK,X51006388044,32
13847,WT1,X51006388044,33
13848,SFULL,X51006388044,34
13849,OB,X51006388044,35
13850,INV:R000039737,X51006388044,36
13851,BEMED (SP) SDN. BHD.,X51006388064,1
13852,"NO.49, JALAN DINAR G U3/G,",X51006388064,2
13853,"SUBANG PERDANA,",X51006388064,3
13854,"40150 SHAH ALAM, SELANGOR D.E.",X51006388064,4
13855,03-7845 8155,X51006388064,5
13856,GST REG : 001734164480,X51006388064,6
13857,CASH RECEIPT,X51006388064,7
13858,CB# : 59581331715,X51006388064,8
13859,14/MAY/2017 02:56:39,X51006388064,9
13860,CASHIER : MIMLE (),X51006388064,10
13861,QTY,X51006388064,11
13862,CODE&DESC,X51006388064,12
13863,PRICE,X51006388064,13
13864,TOTAL,X51006388064,14
13865,PIL CHI-KIT TECK AUN (12'S),X51006388064,15
13866,PANADOL ACTIFAST 20'S,X51006388064,16
13867,ALPHA LIPID LIFE LINE,X51006388064,17
13868,1,X51006388064,18
13869,1,X51006388064,19
13870,1,X51006388064,20
13871,160160,X51006388064,21
13872,458140,X51006388064,22
13873,184810,X51006388064,23
13874,-1.58,X51006388064,24
13875,15.80,X51006388064,25
13876,12.00,X51006388064,26
13877,165.00,X51006388064,27
13878,14.22,X51006388064,28
13879,12.00,X51006388064,29
13880,165.00,X51006388064,30
13881,SR,X51006388064,31
13882,ZRL,X51006388064,32
13883,SR,X51006388064,33
13884,3,X51006388064,34
13885,TYPE:,X51006388064,35
13886,3,X51006388064,36
13887,SUBTOTAL:,X51006388064,37
13888,ROUNDING ADJ :,X51006388064,38
13889,TOTAL INCLUSIVE GST:,X51006388064,39
13890,VISA,X51006388064,40
13891,191.22,X51006388064,41
13892,-0.02,X51006388064,42
13893,191.20,X51006388064,43
13894,191.20,X51006388064,44
13895,GST SUMMARY:,X51006388064,45
13896,AMOUNT,X51006388064,46
13897,TAX,X51006388064,47
13898,(MYR),X51006388064,48
13899,(MYR),X51006388064,49
13900,SR,X51006388064,50
13901,ZRL,X51006388064,51
13902,169.08,X51006388064,52
13903,10.14,X51006388064,53
13904,12.00,X51006388064,54
13905,0.00,X51006388064,55
13906,ONG GUAT CHYE,X51006388064,56
13907,"POINTS : 1,305",X51006388064,57
13908,THANK YOU.,X51006388064,58
13909,PLEASE COME AGAIN.,X51006388064,59
13910,99 SPEED MART S/B (519537-X),X51006388065,1
13911,POSTED,X51006388065,2
13912,"LOT P.T. 2811, JALAN ANGSA,",X51006388065,3
13913,TAMAN BERKELEY,X51006388065,4
13914,"41150 KLANG, SELANGOR",X51006388065,5
13915,1032-SUBANG PERDANA,X51006388065,6
13916,GST ID. NO : 000181747712,X51006388065,7
13917,INVOICE NO : 18039/103/T0209,X51006388065,8
13918,04:56PM,X51006388065,9
13919,565420,X51006388065,10
13920,21-05-17,X51006388065,11
13921,154 AJINOMOTO 1KG,X51006388065,12
13922,@2 X RM 10.40,X51006388065,13
13923,RM20.80 S,X51006388065,14
13924,TOTAL SALES (INCLUSIVE GST) RM,X51006388065,15
13925,CASH RM,X51006388065,16
13926,CHANGE RM,X51006388065,17
13927,20.80,X51006388065,18
13928,21.00,X51006388065,19
13929,.20,X51006388065,20
13930,GST SUMMARY,X51006388065,21
13931,AMOUNT(RM),X51006388065,22
13932,TAX(RM),X51006388065,23
13933,S = 6%,X51006388065,24
13934,19.62,X51006388065,25
13935,1.18,X51006388065,26
13936,THANK YOU. PLEASE COME AGAIN,X51006388065,27
13937,HERO DISTRIBUTION SDN BHD,X51006388066,1
13938,(SUBANG JASA),X51006388066,2
13939,666770-U,X51006388066,3
13940,GST REG : 001627654144,X51006388066,4
13941,"4243,COMPLEKS PERNIAGAAN SRI GAYA,",X51006388066,5
13942,"JLN TMN SUBANG JASA 3,",X51006388066,6
13943,40150 SELANGOR,X51006388066,7
13944,TAX INVOICE : SJP03201705170016,X51006388066,8
13945,CASHIER :,X51006388066,9
13946,SITI ANI,X51006388066,10
13947,17/05/17,X51006388066,11
13948,08:48:09,X51006388066,12
13949,CAP MAKMUR MINYAK PACKET 1KG,X51006388066,13
13950,9555845400009,X51006388066,14
13951,H/GRASS K/JELLY F/POW S'BERRY 250G '1,X51006388066,15
13952,9555124301089,X51006388066,16
13953,SA GRANNY SMITH 10'S (PKT),X51006388066,17
13954,515474,X51006388066,18
13955,2.50*3,X51006388066,19
13956,6.00*3,X51006388066,20
13957,7.99*2,X51006388066,21
13958,7.50 Z,X51006388066,22
13959,18.00 S,X51006388066,23
13960,15.98 Z,X51006388066,24
13961,8,X51006388066,25
13962,WONG TAI CHIN,X51006388066,26
13963,THANK YOU FOR SHOPPING WITH US. PLEASE COME AGAIN :,X51006388066,27
13964,ITEM 3,X51006388066,28
13965,QTY,X51006388066,29
13966,TOTAL SAVING,X51006388066,30
13967,0.00,X51006388066,31
13968,TOTAL WITH GST @ 6%,X51006388066,32
13969,ROUNDING,X51006388066,33
13970,TOTAL,X51006388066,34
13971,TENDER,X51006388066,35
13972,MASTER 5148 APP: 83650,X51006388066,36
13973,CHANGE,X51006388066,37
13974,41.48,X51006388066,38
13975,0.02,X51006388066,39
13976,41.50,X51006388066,40
13977,41.50,X51006388066,41
13978,0.00,X51006388066,42
13979,GST ANALYSIS,X51006388066,43
13980,GOODS,X51006388066,44
13981,TAX AMOUNT,X51006388066,45
13982,S = 6%,X51006388066,46
13983,Z = 0%,X51006388066,47
13984,16.98,X51006388066,48
13985,23.48,X51006388066,49
13986,1.02,X51006388066,50
13987,0.00,X51006388066,51
13988,MEMBER NUM : 80148970,X51006388066,52
13989,SEGI CASH & CARRY SDN. BHD.,X51006388069,1
13990,"PT17920 SEK U9, SHAH ALAM",X51006388069,2
13991,GST REG NO : 001951645696,X51006388069,3
13992,POSTED,X51006388069,4
13993,INVOICE NO,X51006388069,5
13994,: 34867,X51006388069,6
13995,- 100X20G,X51006388069,7
13996,DATE,X51006388069,8
13997,: 25 MAY 2017 09:41AM,X51006388069,9
13998,GST SUMMARY,X51006388069,10
13999,COUNTER,X51006388069,11
14000,: 09,X51006388069,12
14001,GST CODE,X51006388069,13
14002,MFM ROSES ALL PURPOSE FLOUR 12X850G,X51006388069,14
14003,TLC SOTONG SAUCE 725G,X51006388069,15
14004,TLC FISH SAUCE 725G,X51006388069,16
14005,ROYAL BAKING POWDER 450G,X51006388069,17
14006,KUAT HARIMAU BLEACH LEMON TP 2X900ML,X51006388069,18
14007,INDOCAFE COFFEEMIX 3IN1,X51006388069,19
14008,UDANG XL,X51006388069,20
14009,BURUNG PUYUH PC,X51006388069,21
14010,1 X 18.60,X51006388069,22
14011,1 X 2.69,X51006388069,23
14012,1 X 2.70,X51006388069,24
14013,2 X 11.69,X51006388069,25
14014,2 X 5.51 (DISC: 1.53),X51006388069,26
14015,1 X 33.90,X51006388069,27
14016,0.434 X 39.90,X51006388069,28
14017,4 X 2.95,X51006388069,29
14018,18.60 Z,X51006388069,30
14019,2.69 S,X51006388069,31
14020,2.70 S,X51006388069,32
14021,23.38 S,X51006388069,33
14022,7.96 S,X51006388069,34
14023,33.90 S,X51006388069,35
14024,17.32 Z,X51006388069,36
14025,11.80 S,X51006388069,37
14026,AMOUNT(RM),X51006388069,38
14027,TAX(RM),X51006388069,39
14028,Z @0.0%,X51006388069,40
14029,S @6.0%,X51006388069,41
14030,35.92,X51006388069,42
14031,77.76,X51006388069,43
14032,0.00,X51006388069,44
14033,4.67,X51006388069,45
14034,NO OF ITEMS: 10,X51006388069,46
14035,TOTAL INCL. GST:RM,X51006388069,47
14036,MASTER XXXXXXXXXXXX0000:,X51006388069,48
14037,CHANGE:RM,X51006388069,49
14038,SAVINGS:RM,X51006388069,50
14039,118.35,X51006388069,51
14040,118.35,X51006388069,52
14041,0.00,X51006388069,53
14042,3.06,X51006388069,54
14043,MISSED POINT TODAY: 113,X51006388069,55
14044,SERVED BY ASHOK KUMAR,X51006388069,56
14045,REF NO: 00600736354034867,X51006388069,57
14046,GOODS SOLD ARE NOT RETURNABLE. TQ,X51006388069,58
14047,BROADVIEW MARKETING SDN BHD(728384-M),X51006388082,1
14048,"NO. 9-G, JALAN DINAR D U3/D",X51006388082,2
14049,"TAMAN SUBANG PERDANA, SEK,U3,",X51006388082,3
14050,"40150 SHAH ALAM,SELANGOR D.E.",X51006388082,4
14051,03-78459183,X51006388082,5
14052,GST REG NO: 000203587584,X51006388082,6
14053,TAX INVOICE,X51006388082,7
14054,BILL NO,X51006388082,8
14055,DATE,X51006388082,9
14056,CASHIER,X51006388082,10
14057,:,X51006388082,11
14058,:,X51006388082,12
14059,:,X51006388082,13
14060,BM-159572,X51006388082,14
14061,15/05/2017 10:49:40 AM,X51006388082,15
14062,MERLIN,X51006388082,16
14063,DESCRIPTION,X51006388082,17
14064,QTY,X51006388082,18
14065,PRICE AMOUNT,X51006388082,19
14066,POSTED,X51006388082,20
14067,1,X51006388082,21
14068,SR* HM BAG 10 X,X51006388082,22
14069,16 (500GM),X51006388082,23
14070,1,X51006388082,24
14071,4.70,X51006388082,25
14072,4.70,X51006388082,26
14073,TOTAL :,X51006388082,27
14074,TOTAL ITEM DISCOUNT:,X51006388082,28
14075,TOTAL SALES INCLUSIVE GST :,X51006388082,29
14076,CASH RECEIVED :,X51006388082,30
14077,4.70,X51006388082,31
14078,0.00,X51006388082,32
14079,4.70,X51006388082,33
14080,4.70,X51006388082,34
14081,GST SUMMARY,X51006388082,35
14082,TAX CODE %,X51006388082,36
14083,TAXABLE AMOUNT,X51006388082,37
14084,GST,X51006388082,38
14085,SR,X51006388082,39
14086,6.00,X51006388082,40
14087,4.43,X51006388082,41
14088,0.27,X51006388082,42
14089,GST :,X51006388082,43
14090,0.27,X51006388082,44
14091,* GST INCLUDE ITEM,X51006388082,45
14092,THANK YOU. PLEASE COME AGAIN.,X51006388082,46
14093,RESTORAN WAN SHENG,X51006389865,1
14094,002043319-W,X51006389865,2
14095,"NO. 2, JALAN TEMENGGUNG 19/9,",X51006389865,3
14096,"SEKSYEN 9, BANDAR MAHKOTA CHERAS,",X51006389865,4
14097,"43200 CHERAS, SELANGOR",X51006389865,5
14098,GST REG NO: 001335787520,X51006389865,6
14099,TAX INVOICE,X51006389865,7
14100,INV NO. : 854150,X51006389865,8
14101,AMOUNT(RM),X51006389865,9
14102,CASHIER: NICOLE,X51006389865,10
14103,TAX(RM),X51006389865,11
14104,DATE,X51006389865,12
14105,: 12-11-2017 18:45:28,X51006389865,13
14106,SR,X51006389865,14
14107,(@ 6%),X51006389865,15
14108,DESCRIPTION,X51006389865,16
14109,QTY,X51006389865,17
14110,U.PRICE,X51006389865,18
14111,TOTAL TAX,X51006389865,19
14112,58.11,X51006389865,20
14113,GUINESS STOUT (B) PROMOTION,X51006389865,21
14114,BOTTLE(B),X51006389865,22
14115,4 X,X51006389865,23
14116,4 X,X51006389865,24
14117,15.40,X51006389865,25
14118,0.30,X51006389865,26
14119,61.60,X51006389865,27
14120,1.20 ZRL,X51006389865,28
14121,SR,X51006389865,29
14122,3.49,X51006389865,30
14123,TOTAL QTY: 8,X51006389865,31
14124,ZRL,X51006389865,32
14125,TOTAL (EXCLUDING GST) :,X51006389865,33
14126,(@ 0%),X51006389865,34
14127,GST PAYABLE (6%) :,X51006389865,35
14128,TOTAL (INCLUSIVE OF GST) :,X51006389865,36
14129,1.20,X51006389865,37
14130,TOTAL :,X51006389865,38
14131,59.31,X51006389865,39
14132,3.49,X51006389865,40
14133,62.80,X51006389865,41
14134,62.80,X51006389865,42
14135,CASH :,X51006389865,43
14136,62.80,X51006389865,44
14137,GST SUMMARY,X51006389865,45
14138,0.00,X51006389865,46
14139,99 SPEED MART S/B (519537-X),X51006389884,1
14140,"LOT P.T. 2811, JALAN ANGSA,",X51006389884,2
14141,TAMAN BERKELEY,X51006389884,3
14142,"41150 KLANG, SELANGOR",X51006389884,4
14143,1214-JINJANG UTARA,X51006389884,5
14144,GST ID. NO : 000181747712,X51006389884,6
14145,INVOICE NO : 18224/102/T0496,X51006389884,7
14146,09:28PM,X51006389884,8
14147,567455,X51006389884,9
14148,22-11-17,X51006389884,10
14149,261 HELANG MINYAK MASAK 5KG,X51006389884,11
14150,RM48.70 Z,X51006389884,12
14151,@2 X RM 24.35,X51006389884,13
14152,8038 JASMINE SUPER 5 SPECIA,X51006389884,14
14153,RM29.90 Z,X51006389884,15
14154,086 GREENLINK BIOTECH BRIKE,X51006389884,16
14155,RM8.40 S,X51006389884,17
14156,2829 LIFEBUOY COOL FRESH SO,X51006389884,18
14157,RM13.98 S,X51006389884,19
14158,@2 X RM 6.99,X51006389884,20
14159,820 PIPIT BLEACH 2*1KG TP,X51006389884,21
14160,RM4.20 S,X51006389884,22
14161,861 FAB PERFECT BAR (B) 130,X51006389884,23
14162,RM9.00 S,X51006389884,24
14163,@10 X RM .90,X51006389884,25
14164,551 NESCAFE CLASSIC ARABICA,X51006389884,26
14165,RM67.80 Z,X51006389884,27
14166,@3 X RM 22.60,X51006389884,28
14167,TOTAL SALES (INCLUSIVE GST) RM,X51006389884,29
14168,ROUNDING ADJUSTMENT RM,X51006389884,30
14169,.02,X51006389884,31
14170,ROUNDING RM,X51006389884,32
14171,182.00,X51006389884,33
14172,CREDIT RM,X51006389884,34
14173,182.00,X51006389884,35
14174,CHANGE RM,X51006389884,36
14175,.00,X51006389884,37
14176,GST SUMMARY,X51006389884,38
14177,AMOUNT(RM),X51006389884,39
14178,TAX(RM),X51006389884,40
14179,S = 6%,X51006389884,41
14180,33.56,X51006389884,42
14181,2.02,X51006389884,43
14182,Z = 0%,X51006389884,44
14183,146.40,X51006389884,45
14184,.00,X51006389884,46
14185,THANK YOU. PLEASE COME AGAIN,X51006389884,47
14186,KEEP THE INVOICE FOR APPLICABLE RETURNS,X51006389884,48
14187,181.98,X51006389884,49
14188,99 SPEED MART S/B (519537-X),X51006389888,1
14189,"LOT P.T. 2811, JALAN ANGSA,",X51006389888,2
14190,TAMAN BERKELEY,X51006389888,3
14191,"41150 KLANG, SELANGOR",X51006389888,4
14192,1214-JINJANG UTARA,X51006389888,5
14193,GST ID. NO : 000181747712,X51006389888,6
14194,INVOICE NO : 18203/102/T0466,X51006389888,7
14195,09:06PM,X51006389888,8
14196,567455,X51006389888,9
14197,01-11-17,X51006389888,10
14198,0515 SNEK KU TAM TAM CRAB F,X51006389888,11
14199,RM3.65 S,X51006389888,12
14200,0649 TIC TAC CANDY MINT (WH,X51006389888,13
14201,RM2.10 S,X51006389888,14
14202,5178 MENTOS SOUR MIX CHEWY,X51006389888,15
14203,RM2.45 S,X51006389888,16
14204,2651 MUNCHYS CRACKER SANDWI,X51006389888,17
14205,RM8.38 S,X51006389888,18
14206,@2 X RM 4.19,X51006389888,19
14207,0249 JULIES PEANUT BUTTER S,X51006389888,20
14208,RM7.55 S,X51006389888,21
14209,820 PIPIT BLEACH 2*1KG TP,X51006389888,22
14210,RM4.20 S,X51006389888,23
14211,480 TOP SUPER WHITE (RED) 2,X51006389888,24
14212,RM12.65 S,X51006389888,25
14213,9170 CA3210 CAMEL SHORTHAND,X51006389888,26
14214,RM1.90 S,X51006389888,27
14215,9413 CS 1002 A5 H/COVER NOT,X51006389888,28
14216,RM4.80 S,X51006389888,29
14217,8445 7CC UHU GLUE,X51006389888,30
14218,RM4.40 S,X51006389888,31
14219,@2 X RM 2.20,X51006389888,32
14220,TOTAL SALES (INCLUSIVE GST) RM,X51006389888,33
14221,52.08,X51006389888,34
14222,ROUNDING ADJUSTMENT RM,X51006389888,35
14223,.02,X51006389888,36
14224,ROUNDING RM,X51006389888,37
14225,52.10,X51006389888,38
14226,CASH RM,X51006389888,39
14227,60.00,X51006389888,40
14228,CHANGE RM,X51006389888,41
14229,7.90,X51006389888,42
14230,GST SUMMARY,X51006389888,43
14231,AMOUNT(RM),X51006389888,44
14232,TAX(RM),X51006389888,45
14233,S = 6%,X51006389888,46
14234,49.12,X51006389888,47
14235,2.96,X51006389888,48
14236,THANK YOU. PLEASE COME AGAIN,X51006389888,49
14237,KEEP THE INVOICE FOR APPLICABLE RETURNS,X51006389888,50
14238,IN-SPARKLE TRADING SDN BHD,X51006389893,1
14239,(CO.NO.639240 H),X51006389893,2
14240,"NO.LOT 24, BATU 11 KAMPUNG DATO,",X51006389893,3
14241,"UJANG BALAKONG, 43200 CHERAS, SEL.",X51006389893,4
14242,TEL: 03-9076 8160,X51006389893,5
14243,GST ID : 001429012480,X51006389893,6
14244,DATE: SAT 21/10/2017 01:31:54 PM,X51006389893,7
14245,TAX INVOICE NO: 10100023492,X51006389893,8
14246,531600309035,X51006389893,9
14247,1,X51006389893,10
14248,250.00,X51006389893,11
14249,250.00 S,X51006389893,12
14250,ALARM G.COB(333)L-A66/L-A71 (LC) 1,X51006389893,13
14251,PROMOTER,X51006389893,14
14252,: SK05,X51006389893,15
14253,CHAN ZHI BEW,X51006389893,16
14254,TOTAL SALES INCL. GST @ 6%,X51006389893,17
14255,RM 250.00,X51006389893,18
14256,TOTAL SALES,X51006389893,19
14257,RM 250.00,X51006389893,20
14258,CASH,X51006389893,21
14259,RM 300.00,X51006389893,22
14260,CHANGES,X51006389893,23
14261,RM 50.00,X51006389893,24
14262,GST SUMMARY,X51006389893,25
14263,AMOUNT(RM),X51006389893,26
14264,TAX(RM),X51006389893,27
14265,S = 6%,X51006389893,28
14266,235.85,X51006389893,29
14267,14.15,X51006389893,30
14268,Z = 0%,X51006389893,31
14269,0.00,X51006389893,32
14270,0.00,X51006389893,33
14271,CASHIER: 0005 CASHIER,X51006389893,34
14272,1.000 QTY,X51006389893,35
14273,COUNTER: 101,X51006389893,36
14274,OUTLET: SK2,X51006389893,37
14275,HAVE A NICE DAY,X51006389893,38
14276,THANK YOU,X51006389893,39
14277,(POS 6.63),X51006389893,40
14278,CUSTOMER NAME :,X51006389893,41
14279,CUSTOMER SIGNATURE :,X51006389893,42
14280,ELKEN,X51006389963,1
14281,SERVICE,X51006389963,2
14282,ELKEN SERVICE SDN BHD (310184-X),X51006389963,3
14283,NO 2-1 JALAN 3/137B BATU 5,X51006389963,4
14284,JALAN KELANG LAMA 58000 KUALA LUMPUR,X51006389963,5
14285,TEL: 603-79859377 FAX NO: 03-79807585,X51006389963,6
14286,EMAIL : ELKENSERVICE@ELKEN.COM.MY,X51006389963,7
14287,GST REG NO : 000154042368,X51006389963,8
14288,TAX INVOICE,X51006389963,9
14289,DATE,X51006389963,10
14290,: 10 OCT 2017 TUE,X51006389963,11
14291,S/O NO,X51006389963,12
14292,: SS3511032318,X51006389963,13
14293,JOB TYPE,X51006389963,14
14294,: MAINTENANCE,X51006389963,15
14295,INVOICE NO : ESS447-004439,X51006389963,16
14296,BILL TO,X51006389963,17
14297,. WONG PEI HAR,X51006389963,18
14298,ADDRESS,X51006389963,19
14299,": 2920/1, JALAN JINJANG INDAH 1,",X51006389963,20
14300,"JINJANG UTARA,",X51006389963,21
14301,"52000 KEPONG, KUALA LUMPUR.",X51006389963,22
14302,TEL,X51006389963,23
14303,: 0122536936,X51006389963,24
14304,TYPE OF,X51006389963,25
14305,UNIT,X51006389963,26
14306,DESCRIPTION,X51006389963,27
14307,SUPPLY,X51006389963,28
14308,PRICE,X51006389963,29
14309,QTY,X51006389963,30
14310,TOTAL,X51006389963,31
14311,RM,X51006389963,32
14312,RM,X51006389963,33
14313,VALUE PACK A - BP SER SR,X51006389963,34
14314,235.85,X51006389963,35
14315,1,X51006389963,36
14316,235.85,X51006389963,37
14317,-CARBON FILTER - BP SERIES,X51006389963,38
14318,1,X51006389963,39
14319,-SEDIMENT FILTER - BP SERIES,X51006389963,40
14320,1,X51006389963,41
14321,SUBTOTAL,X51006389963,42
14322,235.85,X51006389963,43
14323,DISCOUNT,X51006389963,44
14324,-,X51006389963,45
14325,SUBTOTAL (EXCLUDING GST),X51006389963,46
14326,235.85,X51006389963,47
14327,GST (6%),X51006389963,48
14328,14.15,X51006389963,49
14329,TOTAL AMOUNT DUE,X51006389963,50
14330,250.00,X51006389963,51
14331,PAYMENT MODE: CASH,X51006389963,52
14332,250.00,X51006389963,53
14333,GST SUMMARY :,X51006389963,54
14334,AMOUNT,X51006389963,55
14335,GST,X51006389963,56
14336,AMOUNT,X51006389963,57
14337,EXCLUSIVE,X51006389963,58
14338,INCLUSIVE,X51006389963,59
14339,RM,X51006389963,60
14340,RM,X51006389963,61
14341,RM,X51006389963,62
14342,0% ZRL : ZERO RATE,X51006389963,63
14343,0.00,X51006389963,64
14344,0.00,X51006389963,65
14345,0.00,X51006389963,66
14346,6% SR,X51006389963,67
14347,: STANDARD RATE,X51006389963,68
14348,235.85,X51006389963,69
14349,14.15,X51006389963,70
14350,250.00,X51006389963,71
14351,0% RS,X51006389963,72
14352,: RELIEF SUPPLY,X51006389963,73
14353,0.00,X51006389963,74
14354,0.00,X51006389963,75
14355,0.00,X51006389963,76
14356,TOTAL AMOUNT,X51006389963,77
14357,235.85,X51006389963,78
14358,14.15,X51006389963,79
14359,250.00,X51006389963,80
14360,CHECKLIST,X51006389963,81
14361,- FEEDWATER PRESSURE(PSI),X51006389963,82
14362,20,X51006389963,83
14363,- FEED WATER TDS,X51006389963,84
14364,006,X51006389963,85
14365,- BEFORE SERVICE RO TDS,X51006389963,86
14366,000,X51006389963,87
14367,- AFTER SERVICE RO TDS,X51006389963,88
14368,000,X51006389963,89
14369,REMARK,X51006389963,90
14370,BP37613 CHG 1 2,X51006389963,91
14371,CUSTOMER ACCEPTANCE OF,X51006389963,92
14372,ATTENDED BY,X51006389963,93
14373,PRODUCT & SERVICE,X51006389963,94
14374,FONG MUN LOONG,X51006389963,95
14375,IN GOOD ORDER,X51006389963,96
14376,TECH ID: ESS447,X51006389963,97
14377,01:55:59 PM,X51006389963,98
14378,MER SIGNATURE,X51006389963,99
14379,THANK YOU,X51006389963,100
14380,Z = 0%,X51006392122,1
14381,4.00,X51006392122,2
14382,0.00,X51006392122,3
14383,THANK YOU AND DO VISIT US AGAIN,X51006392122,4
14384,CASHIER [P.NISANTHI],X51006392122,5
14385,MACHINE [003],X51006392122,6
14386,[19/06/17] [11:37],X51006392122,7
14387,FIVE STAR CASH & CARRY,X51006392122,8
14388,(1365663-P),X51006392122,9
14389,"G.23 & G.22, PLAZA SERI SETIA,",X51006392122,10
14390,"NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR,",X51006392122,11
14391,TEL/FAX : 603-7877 9712,X51006392122,12
14392,(POS 3),X51006392122,13
